Dátum;Vármegye;Fertőzöttek;Új fertőzöttek
2020.04.16;Borsod-Abaúj-Zemplén vármegye;50;2
2020.04.17;Borsod-Abaúj-Zemplén vármegye;52;2
2020.04.18;Borsod-Abaúj-Zemplén vármegye;52;0
2020.04.19;Borsod-Abaúj-Zemplén vármegye;52;0
2020.04.20;Borsod-Abaúj-Zemplén vármegye;53;1
2020.04.21;Borsod-Abaúj-Zemplén vármegye;53;0
2020.04.22;Borsod-Abaúj-Zemplén vármegye;53;0
2020.04.23;Borsod-Abaúj-Zemplén vármegye;53;0
2020.04.24;Borsod-Abaúj-Zemplén vármegye;54;1
2020.04.25;Borsod-Abaúj-Zemplén vármegye;59;5
2020.04.26;Borsod-Abaúj-Zemplén vármegye;62;3
2020.04.27;Borsod-Abaúj-Zemplén vármegye;62;0
2020.04.28;Borsod-Abaúj-Zemplén vármegye;62;0
2020.04.29;Borsod-Abaúj-Zemplén vármegye;63;1
2020.04.30;Borsod-Abaúj-Zemplén vármegye;63;0
2020.05.01;Borsod-Abaúj-Zemplén vármegye;64;1
2020.05.02;Borsod-Abaúj-Zemplén vármegye;65;1
2020.05.03;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.04;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.05;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.06;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.07;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.08;Borsod-Abaúj-Zemplén vármegye;65;0
2020.05.09;Borsod-Abaúj-Zemplén vármegye;63;-2
2020.05.10;Borsod-Abaúj-Zemplén vármegye;63;0
2020.05.11;Borsod-Abaúj-Zemplén vármegye;64;1
2020.05.12;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.13;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.14;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.15;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.16;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.17;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.18;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.19;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.20;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.21;Borsod-Abaúj-Zemplén vármegye;64;0
2020.05.22;Borsod-Abaúj-Zemplén vármegye;61;-3
2020.05.23;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.24;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.25;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.26;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.27;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.28;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.29;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.30;Borsod-Abaúj-Zemplén vármegye;61;0
2020.05.31;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.01;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.02;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.03;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.04;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.05;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.06;Borsod-Abaúj-Zemplén vármegye;61;0
2020.06.07;Borsod-Abaúj-Zemplén vármegye;62;1
2020.06.08;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.09;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.10;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.11;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.12;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.13;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.14;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.15;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.17;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.18;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.19;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.20;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.21;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.22;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.23;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.24;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.25;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.26;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.27;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.28;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.29;Borsod-Abaúj-Zemplén vármegye;62;0
2020.06.30;Borsod-Abaúj-Zemplén vármegye;62;0
2020.07.01;Borsod-Abaúj-Zemplén vármegye;62;0
2020.07.02;Borsod-Abaúj-Zemplén vármegye;62;0
2020.07.03;Borsod-Abaúj-Zemplén vármegye;63;1
2020.07.04;Borsod-Abaúj-Zemplén vármegye;63;0
2020.07.05;Borsod-Abaúj-Zemplén vármegye;65;2
2020.07.06;Borsod-Abaúj-Zemplén vármegye;70;5
2020.07.07;Borsod-Abaúj-Zemplén vármegye;;0
2020.07.08;Borsod-Abaúj-Zemplén vármegye;84;14
2020.07.09;Borsod-Abaúj-Zemplén vármegye;85;1
2020.07.10;Borsod-Abaúj-Zemplén vármegye;86;1
2020.07.11;Borsod-Abaúj-Zemplén vármegye;88;2
2020.07.12;Borsod-Abaúj-Zemplén vármegye;88;0
2020.07.13;Borsod-Abaúj-Zemplén vármegye;97;9
2020.07.14;Borsod-Abaúj-Zemplén vármegye;100;3
2020.07.15;Borsod-Abaúj-Zemplén vármegye;100;0
2020.07.16;Borsod-Abaúj-Zemplén vármegye;105;5
2020.07.17;Borsod-Abaúj-Zemplén vármegye;108;3
2020.07.18;Borsod-Abaúj-Zemplén vármegye;115;7
2020.07.19;Borsod-Abaúj-Zemplén vármegye;117;2
2020.07.20;Borsod-Abaúj-Zemplén vármegye;118;1
2020.07.21;Borsod-Abaúj-Zemplén vármegye;120;2
2020.07.22;Borsod-Abaúj-Zemplén vármegye;121;1
2020.07.23;Borsod-Abaúj-Zemplén vármegye;121;0
2020.07.24;Borsod-Abaúj-Zemplén vármegye;122;1
2020.07.25;Borsod-Abaúj-Zemplén vármegye;124;2
2020.07.26;Borsod-Abaúj-Zemplén vármegye;124;0
2020.07.27;Borsod-Abaúj-Zemplén vármegye;125;1
2020.07.28;Borsod-Abaúj-Zemplén vármegye;126;1
2020.07.29;Borsod-Abaúj-Zemplén vármegye;126;0
2020.07.30;Borsod-Abaúj-Zemplén vármegye;127;1
2020.07.31;Borsod-Abaúj-Zemplén vármegye;128;1
2020.08.01;Borsod-Abaúj-Zemplén vármegye;130;2
2020.08.02;Borsod-Abaúj-Zemplén vármegye;130;0
2020.08.03;Borsod-Abaúj-Zemplén vármegye;131;1
2020.08.04;Borsod-Abaúj-Zemplén vármegye;137;6
2020.08.05;Borsod-Abaúj-Zemplén vármegye;139;2
2020.08.06;Borsod-Abaúj-Zemplén vármegye;142;3
2020.08.07;Borsod-Abaúj-Zemplén vármegye;143;1
2020.08.08;Borsod-Abaúj-Zemplén vármegye;144;1
2020.08.09;Borsod-Abaúj-Zemplén vármegye;145;1
2020.08.10;Borsod-Abaúj-Zemplén vármegye;145;0
2020.08.11;Borsod-Abaúj-Zemplén vármegye;145;0
2020.08.12;Borsod-Abaúj-Zemplén vármegye;146;1
2020.08.13;Borsod-Abaúj-Zemplén vármegye;147;1
2020.08.14;Borsod-Abaúj-Zemplén vármegye;149;2
2020.08.15;Borsod-Abaúj-Zemplén vármegye;149;0
2020.08.16;Borsod-Abaúj-Zemplén vármegye;150;1
2020.08.17;Borsod-Abaúj-Zemplén vármegye;151;1
2020.08.18;Borsod-Abaúj-Zemplén vármegye;151;0
2020.08.19;Borsod-Abaúj-Zemplén vármegye;152;1
2020.08.20;Borsod-Abaúj-Zemplén vármegye;153;1
2020.08.21;Borsod-Abaúj-Zemplén vármegye;154;1
2020.08.22;Borsod-Abaúj-Zemplén vármegye;156;2
2020.08.23;Borsod-Abaúj-Zemplén vármegye;156;0
2020.08.24;Borsod-Abaúj-Zemplén vármegye;157;1
2020.08.25;Borsod-Abaúj-Zemplén vármegye;157;0
2020.08.26;Borsod-Abaúj-Zemplén vármegye;163;6
2020.08.27;Borsod-Abaúj-Zemplén vármegye;166;3
2020.08.28;Borsod-Abaúj-Zemplén vármegye;173;7
2020.08.29;Borsod-Abaúj-Zemplén vármegye;180;7
2020.08.30;Borsod-Abaúj-Zemplén vármegye;183;3
2020.08.31;Borsod-Abaúj-Zemplén vármegye;186;3
2020.09.01;Borsod-Abaúj-Zemplén vármegye;188;2
2020.09.02;Borsod-Abaúj-Zemplén vármegye;194;6
2020.09.03;Borsod-Abaúj-Zemplén vármegye;201;7
2020.09.04;Borsod-Abaúj-Zemplén vármegye;210;9
2020.09.05;Borsod-Abaúj-Zemplén vármegye;223;13
2020.09.06;Borsod-Abaúj-Zemplén vármegye;230;7
2020.09.07;Borsod-Abaúj-Zemplén vármegye;253;23
2020.09.08;Borsod-Abaúj-Zemplén vármegye;276;23
2020.09.09;Borsod-Abaúj-Zemplén vármegye;283;7
2020.09.10;Borsod-Abaúj-Zemplén vármegye;295;12
2020.09.11;Borsod-Abaúj-Zemplén vármegye;315;20
2020.09.12;Borsod-Abaúj-Zemplén vármegye;346;31
2020.09.13;Borsod-Abaúj-Zemplén vármegye;348;2
2020.09.14;Borsod-Abaúj-Zemplén vármegye;391;43
2020.09.15;Borsod-Abaúj-Zemplén vármegye;392;1
2020.09.16;Borsod-Abaúj-Zemplén vármegye;407;15
2020.09.17;Borsod-Abaúj-Zemplén vármegye;438;31
2020.09.18;Borsod-Abaúj-Zemplén vármegye;465;27
2020.09.19;Borsod-Abaúj-Zemplén vármegye;506;41
2020.09.20;Borsod-Abaúj-Zemplén vármegye;557;51
2020.09.21;Borsod-Abaúj-Zemplén vármegye;581;24
2020.09.22;Borsod-Abaúj-Zemplén vármegye;622;41
2020.09.23;Borsod-Abaúj-Zemplén vármegye;669;47
2020.09.24;Borsod-Abaúj-Zemplén vármegye;686;17
2020.09.25;Borsod-Abaúj-Zemplén vármegye;740;54
2020.09.26;Borsod-Abaúj-Zemplén vármegye;803;63
2020.09.27;Borsod-Abaúj-Zemplén vármegye;840;37
2020.09.28;Borsod-Abaúj-Zemplén vármegye;846;6
2020.09.29;Borsod-Abaúj-Zemplén vármegye;896;50
2020.09.30;Borsod-Abaúj-Zemplén vármegye;955;59
2020.10.01;Borsod-Abaúj-Zemplén vármegye;962;7
2020.10.02;Borsod-Abaúj-Zemplén vármegye;1128;166
2020.10.03;Borsod-Abaúj-Zemplén vármegye;1203;75
2020.10.04;Borsod-Abaúj-Zemplén vármegye;1262;59
2020.10.05;Borsod-Abaúj-Zemplén vármegye;1424;162
2020.10.06;Borsod-Abaúj-Zemplén vármegye;1541;117
2020.10.07;Borsod-Abaúj-Zemplén vármegye;1672;131
2020.10.08;Borsod-Abaúj-Zemplén vármegye;1697;25
2020.10.09;Borsod-Abaúj-Zemplén vármegye;1728;31
2020.10.10;Borsod-Abaúj-Zemplén vármegye;1849;121
2020.10.11;Borsod-Abaúj-Zemplén vármegye;1898;49
2020.10.12;Borsod-Abaúj-Zemplén vármegye;1987;89
2020.10.13;Borsod-Abaúj-Zemplén vármegye;2079;92
2020.10.14;Borsod-Abaúj-Zemplén vármegye;2214;135
2020.10.15;Borsod-Abaúj-Zemplén vármegye;2268;54
2020.10.16;Borsod-Abaúj-Zemplén vármegye;2311;43
2020.10.17;Borsod-Abaúj-Zemplén vármegye;2460;149
2020.10.18;Borsod-Abaúj-Zemplén vármegye;2585;125
2020.10.19;Borsod-Abaúj-Zemplén vármegye;2711;126
2020.10.20;Borsod-Abaúj-Zemplén vármegye;2715;4
2020.10.21;Borsod-Abaúj-Zemplén vármegye;2939;224
2020.10.22;Borsod-Abaúj-Zemplén vármegye;3185;246
2020.10.23;Borsod-Abaúj-Zemplén vármegye;3248;63
2020.10.24;Borsod-Abaúj-Zemplén vármegye;3275;27
2020.10.25;Borsod-Abaúj-Zemplén vármegye;3632;357
2020.10.26;Borsod-Abaúj-Zemplén vármegye;3735;103
2020.10.27;Borsod-Abaúj-Zemplén vármegye;4014;279
2020.10.28;Borsod-Abaúj-Zemplén vármegye;4230;216
2020.10.29;Borsod-Abaúj-Zemplén vármegye;4334;104
2020.10.30;Borsod-Abaúj-Zemplén vármegye;4517;183
2020.10.31;Borsod-Abaúj-Zemplén vármegye;4836;319
2020.11.01;Borsod-Abaúj-Zemplén vármegye;6459;1400
2020.11.02;Borsod-Abaúj-Zemplén vármegye;5282;1400
2020.11.03;Borsod-Abaúj-Zemplén vármegye;5582;300
2020.11.04;Borsod-Abaúj-Zemplén vármegye;5792;210
2020.11.05;Borsod-Abaúj-Zemplén vármegye;5906;114
2020.11.06;Borsod-Abaúj-Zemplén vármegye;6109;203
2020.11.07;Borsod-Abaúj-Zemplén vármegye;6343;234
2020.11.08;Borsod-Abaúj-Zemplén vármegye;6490;147
2020.11.09;Borsod-Abaúj-Zemplén vármegye;6836;346
2020.11.10;Borsod-Abaúj-Zemplén vármegye;7002;166
2020.11.11;Borsod-Abaúj-Zemplén vármegye;7135;133
2020.11.12;Borsod-Abaúj-Zemplén vármegye;7204;69
2020.11.13;Borsod-Abaúj-Zemplén vármegye;7219;15
2020.11.14;Borsod-Abaúj-Zemplén vármegye;7250;31
2020.11.15;Borsod-Abaúj-Zemplén vármegye;7357;107
2020.11.16;Borsod-Abaúj-Zemplén vármegye;8217;860
2020.11.17;Borsod-Abaúj-Zemplén vármegye;8766;549
2020.11.18;Borsod-Abaúj-Zemplén vármegye;9026;260
2020.11.19;Borsod-Abaúj-Zemplén vármegye;9173;147
2020.11.20;Borsod-Abaúj-Zemplén vármegye;9423;250
2020.11.21;Borsod-Abaúj-Zemplén vármegye;9674;251
2020.11.22;Borsod-Abaúj-Zemplén vármegye;10039;365
2020.11.23;Borsod-Abaúj-Zemplén vármegye;10377;338
2020.11.24;Borsod-Abaúj-Zemplén vármegye;10744;367
2020.11.25;Borsod-Abaúj-Zemplén vármegye;11040;296
2020.11.26;Borsod-Abaúj-Zemplén vármegye;11346;306
2020.11.27;Borsod-Abaúj-Zemplén vármegye;11677;331
2020.11.28;Borsod-Abaúj-Zemplén vármegye;12180;503
2020.11.29;Borsod-Abaúj-Zemplén vármegye;12814;634
2020.11.30;Borsod-Abaúj-Zemplén vármegye;13216;402
2020.12.01;Borsod-Abaúj-Zemplén vármegye;13496;280
2020.12.02;Borsod-Abaúj-Zemplén vármegye;13733;237
2020.12.03;Borsod-Abaúj-Zemplén vármegye;14098;365
2020.12.04;Borsod-Abaúj-Zemplén vármegye;14387;289
2020.12.05;Borsod-Abaúj-Zemplén vármegye;14604;217
2020.12.06;Borsod-Abaúj-Zemplén vármegye;14970;366
2020.12.07;Borsod-Abaúj-Zemplén vármegye;15174;204
2020.12.08;Borsod-Abaúj-Zemplén vármegye;15208;34
2020.12.09;Borsod-Abaúj-Zemplén vármegye;15381;173
2020.12.10;Borsod-Abaúj-Zemplén vármegye;15625;244
2020.12.11;Borsod-Abaúj-Zemplén vármegye;15899;274
2020.12.12;Borsod-Abaúj-Zemplén vármegye;16196;297
2020.12.13;Borsod-Abaúj-Zemplén vármegye;16465;269
2020.12.14;Borsod-Abaúj-Zemplén vármegye;16608;143
2020.12.15;Borsod-Abaúj-Zemplén vármegye;16690;82
2020.12.16;Borsod-Abaúj-Zemplén vármegye;16854;164
2020.12.17;Borsod-Abaúj-Zemplén vármegye;17028;174
2020.12.18;Borsod-Abaúj-Zemplén vármegye;17173;145
2020.12.19;Borsod-Abaúj-Zemplén vármegye;17402;229
2020.12.20;Borsod-Abaúj-Zemplén vármegye;17557;155
2020.12.21;Borsod-Abaúj-Zemplén vármegye;17619;62
2020.12.22;Borsod-Abaúj-Zemplén vármegye;17654;35
2020.12.23;Borsod-Abaúj-Zemplén vármegye;17747;93
2020.12.24;Borsod-Abaúj-Zemplén vármegye;17869;122
2020.12.25;Borsod-Abaúj-Zemplén vármegye;18005;136
2020.12.26;Borsod-Abaúj-Zemplén vármegye;18020;15
2020.12.27;Borsod-Abaúj-Zemplén vármegye;18076;56
2020.12.28;Borsod-Abaúj-Zemplén vármegye;18100;24
2020.12.29;Borsod-Abaúj-Zemplén vármegye;18146;46
2020.12.30;Borsod-Abaúj-Zemplén vármegye;18193;47
2020.12.31;Borsod-Abaúj-Zemplén vármegye;18327;134
2021.01.01;Borsod-Abaúj-Zemplén vármegye;18481;154
2021.01.02;Borsod-Abaúj-Zemplén vármegye;18522;41
2021.01.03;Borsod-Abaúj-Zemplén vármegye;18607;85
2021.01.04;Borsod-Abaúj-Zemplén vármegye;18651;44
2021.01.05;Borsod-Abaúj-Zemplén vármegye;18682;31
2021.01.06;Borsod-Abaúj-Zemplén vármegye;18769;87
2021.01.07;Borsod-Abaúj-Zemplén vármegye;18884;115
2021.01.08;Borsod-Abaúj-Zemplén vármegye;18989;105
2021.01.09;Borsod-Abaúj-Zemplén vármegye;19124;135
2021.01.10;Borsod-Abaúj-Zemplén vármegye;19227;103
2021.01.11;Borsod-Abaúj-Zemplén vármegye;19276;49
2021.01.12;Borsod-Abaúj-Zemplén vármegye;19294;18
2021.01.13;Borsod-Abaúj-Zemplén vármegye;19350;56
2021.01.14;Borsod-Abaúj-Zemplén vármegye;19433;83
2021.01.15;Borsod-Abaúj-Zemplén vármegye;19515;82
2021.01.16;Borsod-Abaúj-Zemplén vármegye;19599;84
2021.01.17;Borsod-Abaúj-Zemplén vármegye;19675;76
2021.01.18;Borsod-Abaúj-Zemplén vármegye;19722;47
2021.01.19;Borsod-Abaúj-Zemplén vármegye;19744;22
2021.01.20;Borsod-Abaúj-Zemplén vármegye;19803;59
2021.01.21;Borsod-Abaúj-Zemplén vármegye;19855;52
2021.01.22;Borsod-Abaúj-Zemplén vármegye;19916;61
2021.01.23;Borsod-Abaúj-Zemplén vármegye;19971;55
2021.01.24;Borsod-Abaúj-Zemplén vármegye;20091;120
2021.01.25;Borsod-Abaúj-Zemplén vármegye;20125;34
2021.01.26;Borsod-Abaúj-Zemplén vármegye;20139;14
2021.01.27;Borsod-Abaúj-Zemplén vármegye;20209;70
2021.01.28;Borsod-Abaúj-Zemplén vármegye;20278;69
2021.01.29;Borsod-Abaúj-Zemplén vármegye;20373;95
2021.01.30;Borsod-Abaúj-Zemplén vármegye;20420;47
2021.01.31;Borsod-Abaúj-Zemplén vármegye;20549;129
2021.02.01;Borsod-Abaúj-Zemplén vármegye;20608;59
2021.02.02;Borsod-Abaúj-Zemplén vármegye;20627;19
2021.02.03;Borsod-Abaúj-Zemplén vármegye;20679;52
2021.02.04;Borsod-Abaúj-Zemplén vármegye;20765;86
2021.02.05;Borsod-Abaúj-Zemplén vármegye;20842;77
2021.02.06;Borsod-Abaúj-Zemplén vármegye;20937;95
2021.02.07;Borsod-Abaúj-Zemplén vármegye;21020;83
2021.02.08;Borsod-Abaúj-Zemplén vármegye;21131;111
2021.02.09;Borsod-Abaúj-Zemplén vármegye;21199;68
2021.02.10;Borsod-Abaúj-Zemplén vármegye;21271;72
2021.02.11;Borsod-Abaúj-Zemplén vármegye;21399;128
2021.02.12;Borsod-Abaúj-Zemplén vármegye;21557;158
2021.02.13;Borsod-Abaúj-Zemplén vármegye;21687;130
2021.02.14;Borsod-Abaúj-Zemplén vármegye;21859;172
2021.02.15;Borsod-Abaúj-Zemplén vármegye;21943;84
2021.02.16;Borsod-Abaúj-Zemplén vármegye;21970;27
2021.02.17;Borsod-Abaúj-Zemplén vármegye;22054;84
2021.02.18;Borsod-Abaúj-Zemplén vármegye;22273;219
2021.02.19;Borsod-Abaúj-Zemplén vármegye;22517;244
2021.02.20;Borsod-Abaúj-Zemplén vármegye;22714;197
2021.02.21;Borsod-Abaúj-Zemplén vármegye;22994;280
2021.02.22;Borsod-Abaúj-Zemplén vármegye;23142;148
2021.02.23;Borsod-Abaúj-Zemplén vármegye;23164;22
2021.02.24;Borsod-Abaúj-Zemplén vármegye;23296;132
2021.02.25;Borsod-Abaúj-Zemplén vármegye;23541;245
2021.02.26;Borsod-Abaúj-Zemplén vármegye;23946;405
2021.02.27;Borsod-Abaúj-Zemplén vármegye;24284;338
2021.02.28;Borsod-Abaúj-Zemplén vármegye;24618;334
2021.03.01;Borsod-Abaúj-Zemplén vármegye;24848;230
2021.03.02;Borsod-Abaúj-Zemplén vármegye;24903;55
2021.03.03;Borsod-Abaúj-Zemplén vármegye;25093;190
2021.03.04;Borsod-Abaúj-Zemplén vármegye;25447;354
2021.03.05;Borsod-Abaúj-Zemplén vármegye;25856;409
2021.03.06;Borsod-Abaúj-Zemplén vármegye;26307;451
2021.03.07;Borsod-Abaúj-Zemplén vármegye;26690;383
2021.03.08;Borsod-Abaúj-Zemplén vármegye;26909;219
2021.03.09;Borsod-Abaúj-Zemplén vármegye;27045;136
2021.03.10;Borsod-Abaúj-Zemplén vármegye;27279;234
2021.03.11;Borsod-Abaúj-Zemplén vármegye;27571;292
2021.03.12;Borsod-Abaúj-Zemplén vármegye;28110;539
2021.03.13;Borsod-Abaúj-Zemplén vármegye;28690;580
2021.03.14;Borsod-Abaúj-Zemplén vármegye;29258;568
2021.03.15;Borsod-Abaúj-Zemplén vármegye;29662;404
2021.03.16;Borsod-Abaúj-Zemplén vármegye;29730;68
2021.03.17;Borsod-Abaúj-Zemplén vármegye;29954;224
2021.03.18;Borsod-Abaúj-Zemplén vármegye;30249;295
2021.03.19;Borsod-Abaúj-Zemplén vármegye;30834;585
2021.03.20;Borsod-Abaúj-Zemplén vármegye;31345;511
2021.03.21;Borsod-Abaúj-Zemplén vármegye;32012;667
2021.03.22;Borsod-Abaúj-Zemplén vármegye;32472;460
2021.03.23;Borsod-Abaúj-Zemplén vármegye;32565;93
2021.03.24;Borsod-Abaúj-Zemplén vármegye;32955;390
2021.03.25;Borsod-Abaúj-Zemplén vármegye;33368;413
2021.03.26;Borsod-Abaúj-Zemplén vármegye;34149;781
2021.03.27;Borsod-Abaúj-Zemplén vármegye;34809;660
2021.03.28;Borsod-Abaúj-Zemplén vármegye;35314;505
2021.03.29;Borsod-Abaúj-Zemplén vármegye;35622;308
2021.03.30;Borsod-Abaúj-Zemplén vármegye;35725;103
2021.03.31;Borsod-Abaúj-Zemplén vármegye;36114;389
2021.04.01;Borsod-Abaúj-Zemplén vármegye;36551;437
2021.04.02;Borsod-Abaúj-Zemplén vármegye;37177;626
2021.04.03;Borsod-Abaúj-Zemplén vármegye;37707;530
2021.04.04;Borsod-Abaúj-Zemplén vármegye;38117;410
2021.04.05;Borsod-Abaúj-Zemplén vármegye;38384;267
2021.04.06;Borsod-Abaúj-Zemplén vármegye;38512;128
2021.04.07;Borsod-Abaúj-Zemplén vármegye;38618;106
2021.04.08;Borsod-Abaúj-Zemplén vármegye;38918;300
2021.04.09;Borsod-Abaúj-Zemplén vármegye;39320;402
2021.04.10;Borsod-Abaúj-Zemplén vármegye;39783;463
2021.04.11;Borsod-Abaúj-Zemplén vármegye;40210;427
2021.04.12;Borsod-Abaúj-Zemplén vármegye;40499;289
2021.04.13;Borsod-Abaúj-Zemplén vármegye;40578;79
2021.04.14;Borsod-Abaúj-Zemplén vármegye;40822;244
2021.04.15;Borsod-Abaúj-Zemplén vármegye;41153;331
2021.04.16;Borsod-Abaúj-Zemplén vármegye;41518;365
2021.04.17;Borsod-Abaúj-Zemplén vármegye;41838;320
2021.04.18;Borsod-Abaúj-Zemplén vármegye;42107;269
2021.04.19;Borsod-Abaúj-Zemplén vármegye;42260;153
2021.04.20;Borsod-Abaúj-Zemplén vármegye;42303;43
2021.04.21;Borsod-Abaúj-Zemplén vármegye;42499;196
